order_id,order_date,order_month,order_year,customer_name,product_name,category,quantity,price,discount,net_revenue,profit
299,2024-09-20,September,2024,"Nisha kata","TATA TEA 1KG",Grocery,2,32327.02,-10.00,64664.04,57590.28
1965,2025-11-23,November,2025,"Lekha parmer","Allen Solly Formal Shirt",Clothing,10,38560.45,4.90,385599.60,349177.20
1965,2025-11-23,November,2025,"Lekha parmer","Boldfit Yoga Mat",Sports,999,99999.99,110.00,99899880.01,89909880.01
1965,2025-11-23,November,2025,"Lekha parmer","Realme Buds Air 3",Electronics,999,21284.20,59.75,21262856.05,8885365.93
3203,2026-02-04,February,2026,"henry cheema","Realme Buds Air 3",Electronics,NULL,17988.66,21.75,NULL,NULL
1173,2024-05-21,May,2024,"henry cheema","Milton Flask","Home & Kitchen",NULL,38141.68,58.85,NULL,NULL
1065,2024-09-14,September,2024,"yagnesh divan","Wings of Fire",Books,5,10000.00,42.75,49957.25,-170617.05
2984,2025-08-04,August,2025,"Arin agrawal","Mamaearth Face Wash",Beauty,2,35292.36,NULL,NULL,NULL
2984,2025-08-04,August,2025,"Arin agrawal","OnePlus Nord CE3",Electronics,1,7096.53,4.11,7092.42,-9027.57
2984,2025-08-04,August,2025,"Arin agrawal","Levis 511 Jeans",Clothing,4,22472.31,32.28,89856.96,1984.56
2984,2025-08-04,August,2025,"Arin agrawal","H&M Basic T-Shirt",Clothing,10,5556.27,-10.00,55572.70,-75480.50
887,2024-10-03,October,2024,"Arin agrawal","WOW Hair Oil",Beauty,8,25195.09,22.39,201538.33,-352282.95
475,2025-04-12,April,2025,"Arin agrawal","H&M Basic T-Shirt",Clothing,3,11184.83,-10.00,33564.49,-5751.47
210,2024-07-18,July,2024,"Nisha pradhan","Tata Tea 1kg",Grocery,2,8045.23,55.68,16034.78,-37985.94
2728,2024-08-07,August,2024,"Gautam basu","boAt Rockerz 450",Electronics,2,99999.99,43.80,199956.18,179956.18
2728,2024-08-07,August,2024,"Gautam basu","Mamaearth Face Wash",Beauty,7,17350.70,1.08,121453.82,-176845.58
1446,2025-01-25,January,2025,"Gautam basu","Apple AirPods Pro",Electronics,7,22126.17,59.94,154823.25,84823.25
74,2025-09-06,September,2025,"Gautam basu","H&M Basic T-Shirt",Clothing,6,10000.00,14.72,59985.28,-102763.16
74,2025-09-06,September,2025,"Gautam basu","OnePlus Nord CE3",Electronics,5,27658.98,0.78,138294.12,118730.57
74,2025-09-06,September,2025,"Gautam basu","Redmi Note 13",Electronics,6,99999.99,24.52,599975.42,499472.72
3197,2025-11-15,November,2025,"Vinaya chad","boldfit yoga mat",Sports,6,28077.38,0.00,168464.28,45416.70
3330,2026-03-12,March,2026,"Manthan pathak","Samsung Galaxy A54",Electronics,2,37316.97,39.65,74594.29,19485.59
3330,2026-03-12,March,2026,"Manthan pathak","OnePlus Nord CE3",Electronics,3,16763.59,12.00,50278.77,-100693.47
1301,2025-11-07,November,2025,"Manthan pathak","Atomic Habits",Books,3,10000.00,23.22,29976.78,8568.48
1967,2024-05-14,May,2024,"Chaman shah","Prestige Induction Cooktop","Home & Kitchen",10,22260.79,13.17,222594.73,-92311.57
222,2024-04-17,April,2024,"Chaman shah","Nike Running Shoes",Sports,9,38589.38,-10.00,347314.42,36074.08
2198,2025-12-18,December,2025,"Hamsini doshi","Realme Buds Air 3",Electronics,NULL,22491.15,40.96,NULL,NULL
803,2025-05-22,May,2025,"Ishwar merchant @#$","Mamaearth Face Wash",Beauty,9,32341.66,31.28,291043.66,-92484.14
3765,2024-12-19,December,2024,"Theodore venkataraman","Funskool Monopoly",Toys,NULL,99999.99,110.00,NULL,NULL
3765,2024-12-19,December,2024,"Theodore venkataraman","W Women Kurta",Clothing,10,6419.93,30.42,64168.88,-206867.82
3018,2025-08-29,August,2025,"Theodore venkataraman","Realme Buds Air 3",Electronics,999,8416.95,32.95,8408500.10,2876687.45
2956,2024-11-21,November,2024,"Adweta chhabra","Milton Flask","Home & Kitchen",7,10000.00,37.73,69962.27,-135809.73
851,2025-06-05,June,2025,"Adweta chhabra","Lenovo IdeaPad Slim 3",Electronics,2,27291.07,110.00,54472.14,-1945527.84
3741,2024-06-12,June,2024,"Ekanta arora","Mamaearth Face Wash",Beauty,1,39579.69,110.00,39469.69,12426.96
1555,2025-01-29,January,2025,"Ekanta arora","COSCO BASKETBALL",Sports,1,3188.67,45.40,3143.27,-20956.34
3793,2025-03-28,March,2025,"Triya nayak","Realme Buds Air 3",Electronics,6,30546.57,55.08,183224.34,-40059.00
3793,2025-03-28,March,2025,"Triya nayak","FUNSKOOL MONOPOLY",Toys,999,2500.75,24.70,2498224.55,-38572094.02
3793,2025-03-28,March,2025,"Triya nayak","Funskool Monopoly",Toys,3,9883.06,NULL,NULL,NULL
3793,2025-03-28,March,2025,"Triya nayak","Lenovo IdeaPad Slim 3",Electronics,9,10000.00,NULL,NULL,NULL
2992,2025-12-31,December,2025,"Triya nayak","H&M Basic T-Shirt",Clothing,1,10000.00,19.46,9980.54,-17144.20
2412,2025-08-01,August,2025,"Triya nayak","TATA TEA 1KG",Grocery,6,99999.99,25.52,599974.42,578753.14
1638,2025-04-03,April,2025,"Triya nayak","Sony WH-1000XM5",Electronics,9,5135.30,110.00,46107.70,-43892.30
227,2024-09-08,September,2024,"Triya nayak","Fire-Boltt Phoenix",Electronics,1,31567.33,15.88,31551.45,29295.89
227,2024-09-08,September,2024,"Triya nayak","Titan Watch",Others,1,4178.51,NULL,NULL,NULL
227,2024-09-08,September,2024,"Triya nayak","LEGO Classic Set",Toys,4,12775.53,12.70,51089.42,33063.50
3763,2024-12-03,December,2024,"Jatin kala","Cosco Basketball",Sports,2,33938.30,42.86,67833.74,50830.34
3763,2024-12-03,December,2024,"Jatin kala","Realme Buds Air 3",Electronics,5,10000.00,0.20,49999.80,-136069.65
3563,2026-03-02,March,2026,"Jatin kala","Funskool Monopoly",Toys,2,11102.05,52.34,22151.76,17114.86
3851,2025-07-06,July,2025,"Bishakha balan","H&M Basic T-Shirt",Clothing,10,14682.96,34.30,146795.30,-382157.50
2173,2026-01-19,January,2026,"Bishakha balan","Sony WH-1000XM5",Electronics,NULL,1136.63,0.00,NULL,NULL
3461,2024-09-07,September,2024,"Wahab manne","h&m basic t-shirt",Clothing,5,15082.45,46.04,75366.21,-5130.69
2368,2025-12-20,December,2025,"Wahab manne","Nike Running Shoes",Sports,5,15292.34,26.91,76434.79,2450.89
2368,2025-12-20,December,2025,"Wahab manne","OnePlus Nord CE3",Electronics,5,21911.50,42.37,109515.13,79734.43
857,2025-08-02,August,2025,"Wahab manne","Logitech MX Master 3",Electronics,5,10000.00,4.99,49995.01,-113867.79
1283,2024-07-07,July,2024,"Hardik raju","Titan Watch",Others,8,17908.08,1.22,143263.42,2528.14
1283,2024-07-07,July,2024,"Hardik raju","OnePlus Nord CE3",Electronics,1,30016.74,31.12,29985.62,-20338.46
1283,2024-07-07,July,2024,"Hardik raju","redmi note 13",Electronics,2,16230.60,49.39,32411.81,-30917.13
1772,2025-07-13,July,2025,"Yauvani sen","Funskool Monopoly",Toys,5,3855.78,-10.00,19288.90,-142726.20
1772,2025-07-13,July,2025,"Yauvani sen","Boldfit Yoga Mat",Sports,1,16947.00,NULL,NULL,NULL
1772,2025-07-13,July,2025,"Yauvani sen","Sony WH-1000XM5",Electronics,6,27424.66,15.51,164532.45,-21328.77
1772,2025-07-13,July,2025,"Yauvani sen","Milton Flask","Home & Kitchen",9,10000.00,33.62,89966.38,26420.35
1565,2025-05-29,May,2025,"Yauvani sen","Allen Solly Formal Shirt",Clothing,8,10000.00,32.99,79967.01,50829.09
1565,2025-05-29,May,2025,"Yauvani sen","Apple AirPods Pro",Electronics,7,10000.00,10.89,69989.11,-10.89
1076,2023-06-15,June,2023,"Yauvani sen","Logitech MX Master 3",Electronics,4,6209.23,29.08,24807.84,-56181.68
318,2025-04-13,April,2025,"Yauvani sen","W Women Kurta",Clothing,8,10000.00,23.11,79976.89,-136852.47
1424,2024-06-08,June,2024,"Aachal mutti","OnePlus Nord CE3",Electronics,9,37643.15,58.06,338730.29,130442.12
1086,2024-11-14,November,2024,"Aachal mutti","Lakme Lipstick",Beauty,8,6564.08,-10.00,52522.64,-27477.36
1086,2024-11-14,November,2024,"Aachal mutti","Redmi Note 13",Electronics,9,10000.00,55.79,89944.21,-55.79
2997,2025-03-24,March,2025,"Matthew kashyap","Fire-Boltt Phoenix",Electronics,7,24438.80,52.91,171018.69,155229.77
2045,2026-02-23,February,2026,"Matthew kashyap","Titan Watch",Others,6,14682.36,37.44,88056.72,64125.06
3138,2025-05-20,May,2025,"Lavanya chaudhuri","Mamaearth Face Wash",Beauty,8,10000.00,0.00,80000.00,-165280.16
730,2024-09-20,September,2024,"Lavanya chaudhuri","Levis 511 Jeans",Clothing,6,29244.45,46.73,175419.97,139561.09
3957,2024-06-21,June,2024,"Lucky bir","Atomic Habits",Books,4,30642.79,59.91,122511.25,-12643.07
3081,2025-04-28,April,2025,"Lucky bir","Apple AirPods Pro",Electronics,5,2996.44,-10.00,14992.20,-97558.45
98,2025-04-07,April,2025,"Lucky bir","Realme Buds Air 3",Electronics,8,16699.98,NULL,NULL,NULL
3413,2024-12-19,December,2024,"Arin ranganathan","Logitech MX Master 3",Electronics,7,33455.75,110.00,234080.25,-6765919.68
3413,2024-12-19,December,2024,"Arin ranganathan","Milton Flask","Home & Kitchen",3,1867.33,24.97,5577.02,-70091.08
2122,2026-12-18,December,2026,"Arin ranganathan","Cosco Basketball",Sports,8,35064.21,37.70,280475.98,88721.26
2122,2026-12-18,December,2026,"Arin ranganathan","Apple AirPods Pro",Electronics,6,37833.38,57.01,226943.27,191043.65
2027,2025-03-22,March,2025,"Arin ranganathan","Logitech MX Master 3",Electronics,9,35939.00,0.00,323451.00,-218.25
1359,2024-08-21,August,2024,"Arin ranganathan","Redmi Note 13",Electronics,4,99999.99,52.91,399947.05,359947.05
1359,2024-08-21,August,2024,"Arin ranganathan","cosco basketball",Sports,999,21973.98,-10.00,21952016.02,11962016.02
3153,2024-12-11,December,2024,"Nathaniel wadhwa","Titan Watch",Others,1,99999.99,56.45,99943.54,35978.81
3153,2024-12-11,December,2024,"Nathaniel wadhwa","Boldfit Yoga Mat",Sports,NULL,10000.00,NULL,NULL,NULL
3153,2024-12-11,December,2024,"Nathaniel wadhwa","Allen Solly Formal Shirt",Clothing,1,10000.00,5.10,9994.90,-46854.70
2515,2024-07-29,July,2024,"Nathaniel wadhwa","Fire-Boltt Phoenix",Electronics,5,201.89,27.25,982.20,-97053.60
2136,2025-08-16,August,2025,"Nathaniel wadhwa","Allen Solly Formal Shirt",Clothing,2,33527.45,0.00,67054.90,-46644.30
2136,2025-08-16,August,2025,"Nathaniel wadhwa","Redmi Note 13",Electronics,2,7154.85,NULL,NULL,NULL
640,2024-08-06,August,2024,"Nathaniel wadhwa","Samsung Galaxy A54",Electronics,7,10000.00,7.63,69992.37,-159767.02
3982,2025-01-07,January,2025,"Dipta muni","Sony WH-1000XM5",Electronics,3,27840.36,0.00,83521.08,72362.04
3982,2025-01-07,January,2025,"Dipta muni","Psychology of Money",Books,7,20392.38,31.03,142715.63,-23941.42
1073,0000-00-00,NULL,0,"Dipta muni","cosco basketball",Sports,4,10000.00,NULL,NULL,NULL
702,2024-05-06,May,2024,"Dipta muni","Realme Buds Air 3",Electronics,5,4457.09,54.60,22230.85,-27769.15
136,2026-03-31,March,2026,"Dipta muni","Wings of Fire",Books,999,26228.79,40.05,26202521.16,16212521.16
3994,2025-09-30,September,2025,"Daniel bhalla","Atomic Habits",Books,999,18754.25,10.68,18735485.07,2288718.30
3994,2025-09-30,September,2025,"Daniel bhalla","Cosco Basketball",Sports,1,31180.88,31.85,31149.03,22647.33
3555,2025-12-19,December,2025,"Daniel bhalla","Samsung Galaxy A54",Electronics,9,10415.21,33.22,93703.67,-243065.53
3019,2024-12-14,December,2024,"Daniel bhalla","Titan Watch",Others,999,10565.25,17.62,10554667.13,-3225558.85
3637,2025-05-22,May,2025,"Lipika mittal","Lenovo IdeaPad Slim 3",Electronics,NULL,34585.94,49.68,NULL,NULL
3637,2025-05-22,May,2025,"Lipika mittal","H&M Basic T-Shirt",Clothing,9,10939.82,35.72,98422.66,-377634.86
2700,2026-03-26,March,2026,"Lipika mittal","Milton Flask","Home & Kitchen",7,2378.36,43.89,16604.63,-153646.01
207,0000-00-00,NULL,0,"Lipika mittal","Lakme Lipstick",Beauty,1,10000.00,NULL,NULL,NULL
3570,2025-02-14,February,2025,"Jhalak minhas","Nike Running Shoes",Sports,4,38553.34,59.61,154153.75,15824.71
1011,2025-06-16,June,2025,"Jhalak minhas","Sony WH-1000XM5",Electronics,9,37380.40,24.80,336398.80,302921.68
3726,2026-03-31,March,2026,"Umang kibe","Sony WH-1000XM5",Electronics,1,9918.41,22.63,9895.78,-21081.09
3726,2026-03-31,March,2026,"Umang kibe","Titan Watch",Others,1,28811.39,37.35,28774.04,24785.43
3726,2026-03-31,March,2026,"Umang kibe","OnePlus Nord CE3",Electronics,10,10000.00,38.53,99961.47,-191940.63
3726,2026-03-31,March,2026,"Umang kibe","LEGO Classic Set",Toys,10,23148.95,50.80,231438.70,23647.20
2564,2025-09-22,September,2025,"Umang kibe","h&m basic t-shirt",Clothing,10,27637.21,59.69,276312.41,213381.31
2399,2025-10-28,October,2025,"Hema chandra","Prestige Induction Cooktop","Home & Kitchen",1,39814.50,26.96,39787.54,8296.91
3679,2025-10-24,October,2025,"Robert singh","W Women Kurta",Clothing,3,34904.07,1.76,104710.45,74710.45
3068,2025-05-30,May,2025,"Robert singh","Lakme Lipstick",Beauty,1,30423.59,17.24,30406.35,8879.14
3068,2025-05-30,May,2025,"Robert singh","Prestige Induction Cooktop","Home & Kitchen",4,34599.63,0.52,138398.00,-19997.76
1538,2025-04-11,April,2025,"Robert singh","Realme Buds Air 3",Electronics,2,27491.80,26.80,54956.80,15284.94
3593,0000-00-00,NULL,0,"Wridesh parsa","Levis 511 Jeans",Clothing,8,9613.89,13.62,76897.50,-20739.38
455,2028-10-27,October,2028,"Wridesh parsa","FUNSKOOL MONOPOLY",Toys,1,10000.00,11.14,9988.86,-31122.57
2716,2024-06-12,June,2024,"Nachiket kadakia","Levis 511 Jeans",Clothing,2,10000.00,-10.00,20010.00,8057.04
1779,2026-01-10,January,2026,"Nachiket kadakia","Realme Buds Air 3",Electronics,2,493.81,12.02,975.60,-71063.72
71,2025-06-15,June,2025,"Nachiket kadakia","COSCO BASKETBALL",Sports,8,18675.37,NULL,NULL,NULL
3216,2026-04-03,April,2026,"Jagat sarna","Realme Buds Air 3",Electronics,NULL,10000.00,27.68,NULL,NULL
3216,2026-04-03,April,2026,"Jagat sarna","Sony WH-1000XM5",Electronics,8,30112.70,-10.00,240911.60,153.76
1654,2025-06-15,June,2025,"Jagat sarna","Tata Tea 1kg",Grocery,3,33401.60,40.31,100164.49,70164.49
1654,2025-06-15,June,2025,"Jagat sarna","Milton Flask","Home & Kitchen",7,33161.32,0.00,232129.24,178850.98
3484,2024-11-15,November,2024,"kiaan narain","BOLDFIT YOGA MAT",Sports,1,31422.57,39.38,31383.19,-6573.45
1926,2025-07-04,July,2025,"Nidhi mallick","COSCO BASKETBALL",Sports,7,10000.00,28.19,69971.81,-98725.46
479,2025-04-19,April,2025,"Nidhi mallick","Levis 511 Jeans",Clothing,1,12571.15,-10.00,12581.15,7953.76
3481,2024-10-02,October,2024,"wahab gera","W Women Kurta",Clothing,4,29504.97,39.50,117980.38,1532.78
104,0000-00-00,NULL,0,"wahab gera","Tata Tea 1kg",Grocery,2,23021.75,46.78,45996.72,31955.10
3488,2025-01-25,January,2025,"Bhanumati kala","Realme Buds Air 3",Electronics,2,20033.48,25.75,40041.21,-4298.99
3488,2025-01-25,January,2025,"Bhanumati kala","LEGO Classic Set",Toys,1,24154.56,24.15,24130.41,-3945.16
2043,2024-04-18,April,2024,"Bhanumati kala","Apple AirPods Pro",Electronics,1,26456.76,110.00,26346.76,16346.76
1271,2024-07-16,July,2024,"Bhanumati kala","Mamaearth Face Wash",Beauty,9,17765.75,28.82,159862.93,-116077.25
3468,2024-12-12,December,2024,"Darpan bhardwaj","LEGO Classic Set",Toys,9,26359.35,110.00,237124.15,196565.83
3468,2024-12-12,December,2024,"Darpan bhardwaj","Lenovo IdeaPad Slim 3",Electronics,10,16615.04,6.68,166143.72,-210063.38
2336,2025-10-25,October,2025,"Darpan bhardwaj","h&m basic t-shirt",Clothing,1,20780.18,39.26,20740.92,14447.81
2336,2025-10-25,October,2025,"Darpan bhardwaj","Milton Flask","Home & Kitchen",6,2190.39,8.55,13133.79,-138202.41
2255,2025-11-26,November,2025,"Darpan bhardwaj","W Women Kurta",Clothing,6,13900.74,51.71,83352.73,-79269.29
1662,2025-02-13,February,2025,"Darpan bhardwaj","Nike Running Shoes",Sports,8,2468.71,53.26,19696.42,-256961.66
1662,2025-02-13,February,2025,"Darpan bhardwaj","W Women Kurta",Clothing,2,10000.00,9.24,19990.76,-38233.04
1245,2025-11-08,November,2025,"Darpan bhardwaj","Sony WH-1000XM5",Electronics,2,7561.24,4.23,15118.25,-36684.73
774,2025-06-23,June,2025,"Darpan bhardwaj","OnePlus Nord CE3",Electronics,3,32541.96,110.00,97515.88,85777.75
489,2025-07-28,July,2025,"Darpan bhardwaj","Levis 511 Jeans",Clothing,3,10000.00,110.00,29890.00,-36014.30
20,2024-09-30,September,2024,"Nakul sarraf","Realme Buds Air 3",Electronics,6,20908.47,110.00,125340.82,77449.84
20,2024-09-30,September,2024,"Nakul sarraf","funskool monopoly",Toys,8,37640.31,42.31,301080.17,266760.41
3576,2025-06-07,June,2025,"Gopal walla","Atomic Habits",Books,7,36198.79,47.12,253344.41,26119.37
1039,2025-03-08,March,2025,"Gopal walla","Lakme Lipstick",Beauty,3,33755.45,23.10,101243.25,71243.25
2025,2027-03-07,March,2027,"Quincy mane","H&M Basic T-Shirt",Clothing,2,10000.00,110.00,19890.00,-34359.48
2025,2027-03-07,March,2027,"Quincy mane","Funskool Monopoly",Toys,3,8880.31,110.00,26530.93,18975.58
2025,2027-03-07,March,2027,"Quincy mane","Apple AirPods Pro",Electronics,1,39821.22,27.55,39793.67,17283.54
1069,2024-12-20,December,2024,"Quincy mane","h&m basic t-shirt",Clothing,3,26037.76,20.85,78092.43,59213.10
1069,2024-12-20,December,2024,"Quincy mane","Wings of Fire",Books,1,32285.73,3.98,32281.75,21854.75
1069,2024-12-20,December,2024,"Quincy mane","Samsung Galaxy A54",Electronics,1,738.80,33.19,705.61,-32117.16
3926,2027-04-20,April,2027,"Bhanumati bail","WOW Hair Oil",Beauty,8,15184.35,6.24,121468.56,-44991.76
3926,2027-04-20,April,2027,"Bhanumati bail","Logitech MX Master 3",Electronics,7,10000.00,38.97,69961.03,-181781.72
3926,2027-04-20,April,2027,"Bhanumati bail","lego classic set",Toys,5,39160.82,49.08,195755.02,-35656.88
1896,2025-10-07,October,2025,"Bhanumati bail","funskool monopoly",Toys,1,30051.92,58.75,29993.17,25703.20
3298,2026-02-09,February,2026,"Rudra mannan","Apple AirPods Pro",Electronics,1,10000.00,0.67,9999.33,4016.06
3064,2026-02-14,February,2026,"Yochana mukhopadhyay","Realme Buds Air 3",Electronics,5,463.50,28.69,2288.81,-59660.59
3064,2026-02-14,February,2026,"Yochana mukhopadhyay","Logitech MX Master 3",Electronics,5,32546.29,110.00,162621.45,39389.40
472,2026-03-15,March,2026,"Yochana mukhopadhyay","LEGO Classic Set",Toys,10,7444.92,58.29,74390.91,-133400.59
3032,2025-11-20,November,2025,"Jai mani","LEGO Classic Set",Toys,NULL,11245.14,110.00,NULL,NULL
651,2025-07-19,July,2025,"Jai mani","Realme Buds Air 3",Electronics,1,8894.60,7.64,8886.96,-16063.03
275,2024-07-22,July,2024,"Jai mani","WOW Hair Oil",Beauty,2,34201.78,45.61,68357.95,-53433.53
3916,2025-10-02,October,2025,123,"OnePlus Nord CE3",Electronics,7,11546.70,33.71,80793.19,39100.21
3598,2026-08-02,August,2026,123,"Wings of Fire",Books,1,17669.68,45.94,17623.74,-14271.52
1138,2025-07-21,July,2025,123,"Wings of Fire",Books,999,34512.07,15.75,34477542.18,24060969.18
1138,2025-07-21,July,2025,123,"Levis 511 Jeans",Clothing,4,8721.14,36.16,34848.40,16338.84
471,2027-03-18,March,2027,"yauvani deol","Milton Flask","Home & Kitchen",8,23572.53,46.57,188533.67,-82727.85
3857,2025-08-22,August,2025,"laban patel","Atomic Habits",Books,1,10000.00,110.00,9890.00,-6573.23
271,2025-02-17,February,2025,"laban patel","Sony WH-1000XM5",Electronics,8,22364.05,13.62,178898.78,149141.34
271,2025-02-17,February,2025,"laban patel","Logitech MX Master 3",Electronics,4,32961.58,54.76,131791.56,33205.92
271,2025-02-17,February,2025,"laban patel","LEGO Classic Set",Toys,2,29808.06,NULL,NULL,NULL
3817,2026-04-03,April,2026,"Damyanti venkataraman","boAt Rockerz 450",Electronics,4,10000.00,10.09,39989.91,-3960010.05
3769,2026-02-02,February,2026,"Damyanti venkataraman","Allen Solly Formal Shirt",Clothing,7,20741.19,110.00,145078.33,-252868.87
3769,2026-02-02,February,2026,"Damyanti venkataraman","lego classic set",Toys,10,13613.92,49.59,136089.61,-326734.19
3769,2026-02-02,February,2026,"Damyanti venkataraman","OnePlus Nord CE3",Electronics,7,23715.29,NULL,NULL,NULL
2643,2026-02-20,February,2026,"Damyanti venkataraman","Psychology of Money",Books,7,31597.71,10.74,221173.23,149871.16
2103,2026-01-10,January,2026,"Damyanti venkataraman","Wings of Fire",Books,5,10000.00,23.74,49976.26,-23.74
3164,2025-01-29,January,2025,123,"Samsung Galaxy A54",Electronics,8,35441.74,32.42,283501.50,20919.34
3164,2025-01-29,January,2025,123,"Fire-Boltt Phoenix",Electronics,9,2321.81,37.83,20858.46,-69141.54
2585,2024-06-29,June,2024,123,"Apple AirPods Pro",Electronics,2,10000.00,35.25,19964.75,-35.25
1161,2025-07-02,July,2025,"Aarav saxena","OnePlus Nord CE3",Electronics,1,31523.22,-10.00,31533.22,15766.95
1161,2025-07-02,July,2025,"Aarav saxena","Philips Air Fryer","Home & Kitchen",6,6556.18,59.14,39277.94,-198173.32
2366,2024-05-14,May,2024,"Yug basak","Atomic Habits",Books,1,34408.51,37.44,34371.07,582.49
818,2026-03-19,March,2026,"Yug basak","Realme Buds Air 3",Electronics,1,19854.38,0.00,19854.38,7464.50
2207,2024-08-28,August,2024,"Vasatika sachar","Titan Watch",Others,5,15398.91,NULL,NULL,NULL
1884,2024-12-03,December,2024,"Vasatika sachar","Titan Watch",Others,4,3483.88,31.45,13904.07,-13749.49
1884,2024-12-03,December,2024,"Vasatika sachar","Atomic Habits",Books,1,21118.19,35.56,21082.63,-12705.95
3946,2024-04-24,April,2024,"Parth sant","Logitech MX Master 3",Electronics,5,99999.99,36.73,499963.22,398726.32
3946,2024-04-24,April,2024,"Parth sant","Atomic Habits",Books,3,10000.00,20.69,29979.31,-67402.85
1500,2027-06-22,June,2027,"Parth sant","Sony WH-1000XM5",Electronics,3,10000.00,0.26,29999.74,-47704.73
783,2025-01-29,January,2025,"Parth sant","LAKME LIPSTICK",Beauty,3,18928.05,7.90,56776.25,-6891.91
2339,0000-00-00,NULL,0,"Barkha kara","Cosco Basketball",Sports,8,1222.04,45.06,9731.26,-182023.46
2339,0000-00-00,NULL,0,"Barkha kara","Funskool Monopoly",Toys,2,16740.49,29.51,33451.47,13451.47
362,2025-05-10,May,2025,"Barkha kara","h&m basic t-shirt",Clothing,9,28029.24,NULL,NULL,NULL
3083,2024-09-01,September,2024,"Jacob kalla","WOW Hair Oil",Beauty,7,27837.46,26.71,194835.51,-289758.11
2864,2025-08-14,August,2025,"Mahika sibal","Sony WH-1000XM5",Electronics,2,15795.30,7.42,31583.18,-28606.28
2864,2025-08-14,August,2025,"Mahika sibal","Lenovo IdeaPad Slim 3",Electronics,6,24712.59,40.62,148234.92,-77489.34
2715,2025-12-08,December,2025,"Mahika sibal","Psychology of Money",Books,10,38830.05,59.11,388241.39,286381.29
3254,2025-04-29,April,2025,"Omaja yadav","redmi note 13",Electronics,5,19503.04,NULL,NULL,NULL
3214,2025-06-04,June,2025,"Omaja yadav","LAKME LIPSTICK",Beauty,1,39653.07,3.15,39649.92,18427.20
2037,2024-04-16,April,2024,"Omaja yadav","OnePlus Nord CE3",Electronics,5,25234.45,30.01,126142.24,-19808.81
2019,2024-10-23,October,2024,"Omaja yadav","COSCO BASKETBALL",Sports,NULL,34617.69,48.19,NULL,NULL
487,2024-07-05,July,2024,"Omaja yadav","Logitech MX Master 3",Electronics,2,31911.75,NULL,NULL,NULL
487,2024-07-05,July,2024,"Omaja yadav","lego classic set",Toys,2,33807.50,NULL,NULL,NULL
347,2025-08-20,August,2025,"Omaja yadav","Sony WH-1000XM5",Electronics,6,10000.00,110.00,59890.00,-120678.38
3277,2025-09-27,September,2025,"Jhalak shere","Cosco Basketball",Sports,6,10000.00,0.00,60000.00,8989.80
3158,2025-11-21,November,2025,"Jhalak shere","cosco basketball",Sports,1,10000.00,NULL,NULL,NULL
3754,2024-11-18,November,2024,"Nidhi majumdar","Funskool Monopoly",Toys,1,25025.24,28.79,24996.45,22478.00
3754,2024-11-18,November,2024,"Nidhi majumdar","Tata Tea 1kg",Grocery,6,9733.56,13.68,58387.68,-150814.92
1571,2025-02-03,February,2025,"Gayathri bhatti","NIKE RUNNING SHOES",Sports,8,36373.15,58.73,290926.47,112301.67
3695,2024-12-27,December,2024,"Neel raghavan","WINGS OF FIRE",Books,3,30977.44,9.99,92922.33,22162.08
2846,2025-04-23,April,2025,"Neel raghavan","Milton Flask","Home & Kitchen",NULL,31506.86,22.32,NULL,NULL
1246,2025-04-07,April,2025,"Neel raghavan","h&m basic t-shirt",Clothing,1,10000.00,2.44,9997.56,3704.45
1246,2025-04-07,April,2025,"Neel raghavan","Boldfit Yoga Mat",Sports,6,10000.00,36.04,59963.96,-149733.58
1246,2025-04-07,April,2025,"Neel raghavan","Lakme Lipstick",Beauty,5,35965.21,43.75,179782.30,129782.30
332,2024-04-29,April,2024,"Neel raghavan","LAKME LIPSTICK",Beauty,999,23820.28,49.76,23796409.96,-3724981.10
3142,2024-10-01,October,2024,"Darika rajan","Lenovo IdeaPad Slim 3",Electronics,1,3272.00,-10.00,3282.00,-12353.00
1273,2024-09-23,September,2024,"Darika rajan","Sony WH-1000XM5",Electronics,10,9244.28,41.02,92401.78,-217366.92
1273,2024-09-23,September,2024,"Darika rajan","Levis 511 Jeans",Clothing,2,10000.00,21.30,19978.70,-21.30
1924,2025-12-08,December,2025,"Jalsa ratti","Logitech MX Master 3",Electronics,5,13072.01,48.06,65311.99,-35924.91
1127,2026-03-14,March,2026,"Garima mohan","Tata Tea 1kg",Grocery,2,19083.95,59.54,38108.36,-2329.02
2707,2024-06-24,June,2024,"Kritika narayan","Realme Buds Air 3",Electronics,3,19659.97,27.60,58952.31,-7557.99
1362,2024-05-22,May,2024,"Kritika narayan","Wings of Fire",Books,5,10000.00,18.01,49981.99,-109494.31
3344,2025-10-19,October,2025,"Netra brar","APPLE AIRPODS PRO",Electronics,6,9054.59,14.60,54312.94,8550.16
298,2026-03-06,March,2026,"Netra brar","LENOVO IDEAPAD SLIM 3",Electronics,2,38100.35,-10.00,76210.70,27381.66
1167,2026-02-21,February,2026,"Tejas pandya","Prestige Induction Cooktop","Home & Kitchen",2,1027.04,5.90,2048.18,-60933.08
3613,2025-05-24,May,2025,"Januja bala","Wings of Fire",Books,2,7291.26,7.72,14574.80,-73654.92
3613,2025-05-24,May,2025,"Januja bala","boAt Rockerz 450",Electronics,NULL,10000.00,17.52,NULL,NULL
